complaint_id,text_description,issue_type,department,priority,latitude,longitude,status,created_time,created_date
COMP_01621,Waste scattered on road at Indiranagar,garbage,BBMP Sanitation,High,12.94169176,77.69341316,Pending,00:55:47,2026-11-21
COMP_01622,Garbage not collected at BTM Layout for 9 days,garbage,BBMP Sanitation,Medium,12.91162701,77.65224887,Pending,12:12:12,2025-11-08
COMP_01623,Water contamination issue at Jayanagar,water,BWSSB,High,12.8926,77.67674718,Pending,07:19:56,2025-01-02
COMP_01624,Power outage in Indiranagar for 10 days,electricity,BESCOM,High,12.8843285,77.49647035,Pending,07:24:12,2023-04-17
COMP_01625,Power outage in Malleshwaram for 6 days,electricity,BESCOM,High,13.06093751,77.55010636,In Progress,19:19:03,2026-05-19
COMP_01626,Multiple cracks on road at Koramangala,roads,BBMP Roads,Medium,13.05060351,77.56097683,In Progress,09:43:54,2022-10-08
COMP_01627,Power outage in Jayanagar for 7 days,electricity,BESCOM,High,12.99746803,77.66315293,In Progress,15:24:34,2026-02-03
COMP_01628,Large pothole near BTM Layout causing traffic issues,roads,BBMP Roads,Medium,12.87167749,77.56914699,In Progress,05:59:55,2020-10-23
COMP_01629,Water contamination issue at BTM Layout,water,BWSSB,Critical,13.03129808,77.62763394,Pending,17:05:00,2021-09-21
COMP_01630,Street lights not working at Whitefield,electricity,BESCOM,Critical,12.92106609,77.53917849,In Progress,04:32:43,2026-04-14
COMP_01631,Illegal garbage dumping near BTM Layout,garbage,BBMP Sanitation,High,13.06023596,77.65885309,In Progress,04:56:50,2026-11-25
COMP_01632,Waste scattered on road at MG Road,garbage,BBMP Sanitation,High,12.93196613,77.64340574,Pending,08:09:09,2024-04-18
COMP_01633,No water supply in MG Road since 3 days,water,BWSSB,Critical,12.97307297,77.65072639,In Progress,08:12:42,2026-04-17
COMP_01634,Water contamination issue at Jayanagar,water,BWSSB,High,13.02125728,77.59777282,Pending,10:41:11,2021-10-17
COMP_01635,Illegal garbage dumping near BTM Layout,garbage,BBMP Sanitation,High,12.99255161,77.66694864,Pending,21:12:08,2022-10-07
COMP_01636,Broken water pipe flooding street at Jayanagar,water,BWSSB,Critical,13.02825554,77.67968372,Pending,01:37:03,2024-03-17
COMP_01637,Illegal garbage dumping near Jayanagar,garbage,BBMP Sanitation,Medium,13.06613253,77.58051172,Pending,07:07:50,2023-06-04
COMP_01638,Power outage in Indiranagar for 10 days,electricity,BESCOM,Critical,12.97946261,77.55970451,In Progress,18:09:31,2022-10-21
COMP_01639,Multiple cracks on road at BTM Layout,roads,BBMP Roads,Medium,13.00010036,77.66993704,Pending,15:36:05,2021-12-21
COMP_01640,No water supply in MG Road since 7 days,water,BWSSB,High,12.8741366,77.50187619,Pending,21:36:12,2022-10-15
COMP_01641,Transformer issue reported at Jayanagar,electricity,BESCOM,High,12.92602954,77.50495166,Pending,07:01:25,2022-01-21
COMP_01642,Water leakage reported at MG Road,water,BWSSB,Critical,12.87787725,77.68836144,Pending,05:51:27,2020-12-25
COMP_01643,Illegal garbage dumping near Indiranagar,garbage,BBMP Sanitation,Medium,12.95836018,77.61606123,Pending,00:46:40,2021-05-27
COMP_01644,Pothole near bus stop at Indiranagar,roads,BBMP Roads,Medium,12.9706705,77.64671809,Pending,08:43:48,2022-06-21
COMP_01645,Illegal garbage dumping near Whitefield,garbage,BBMP Sanitation,Medium,12.9226952,77.66292384,In Progress,13:00:57,2024-07-04
COMP_01646,Garbage not collected at MG Road for 8 days,garbage,BBMP Sanitation,Medium,13.06121287,77.66987861,In Progress,15:36:40,2026-08-14
COMP_01647,Transformer issue reported at Malleshwaram,electricity,BESCOM,High,12.87526092,77.55800725,Pending,20:16:24,2024-10-13
COMP_01648,Garbage not collected at Whitefield for 1 days,garbage,BBMP Sanitation,High,12.93579463,77.67653039,In Progress,05:42:04,2023-01-27
COMP_01649,Street lights not working at Malleshwaram,electricity,BESCOM,High,12.87497781,77.5481819,Pending,18:43:37,2024-04-09
COMP_01650,Waste scattered on road at MG Road,garbage,BBMP Sanitation,High,12.97254328,77.5799468,In Progress,15:33:35,2022-07-26
COMP_01651,Electric pole damaged near Koramangala,electricity,BESCOM,High,12.93879403,77.62191522,Pending,19:34:21,2022-09-26
COMP_01652,Multiple cracks on road at Yelahanka,roads,BBMP Roads,High,12.87590637,77.52290429,In Progress,07:12:57,2020-07-10
COMP_01653,Broken water pipe flooding street at MG Road,water,BWSSB,Critical,12.97374855,77.5647391,Pending,00:04:14,2026-08-28
COMP_01654,Broken water pipe flooding street at Yelahanka,water,BWSSB,Critical,12.94212858,77.49928173,In Progress,23:50:32,2025-12-16
COMP_01655,Multiple cracks on road at Koramangala,roads,BBMP Roads,Medium,12.96794324,77.60417007,Pending,13:51:34,2021-09-23
COMP_01656,Illegal garbage dumping near Indiranagar,garbage,BBMP Sanitation,Medium,13.03207194,77.5290737,In Progress,10:20:23,2024-08-21
COMP_01657,Overflowing dustbin at Yelahanka,garbage,BBMP Sanitation,High,12.88543283,77.65941095,In Progress,19:15:27,2020-10-29
COMP_01658,No water supply in Malleshwaram since 10 days,water,BWSSB,Critical,12.8843321,77.49945732,Pending,17:02:36,2025-01-23
COMP_01659,Power outage in Koramangala for 2 days,electricity,BESCOM,High,12.93353438,77.65655329,In Progress,01:32:38,2025-04-21
COMP_01660,Transformer issue reported at Yelahanka,electricity,BESCOM,High,13.06246339,77.50408759,Pending,03:08:35,2020-02-29
COMP_01661,Water leakage reported at Koramangala,water,BWSSB,Critical,13.00142645,77.65121174,In Progress,10:38:19,2022-03-24
COMP_01662,Street lights not working at Whitefield,electricity,BESCOM,High,13.03885823,77.66438676,In Progress,02:08:01,2020-08-28
COMP_01663,No water supply in Jayanagar since 10 days,water,BWSSB,High,13.03324134,77.5268142,In Progress,16:21:39,2020-12-06
COMP_01664,Water contamination issue at Yelahanka,water,BWSSB,High,12.99265722,77.58846705,In Progress,07:38:50,2025-04-10
COMP_01665,No water supply in Jayanagar since 3 days,water,BWSSB,High,13.05613058,77.62142531,Pending,05:35:16,2026-02-05
COMP_01666,Street lights not working at Whitefield,electricity,BESCOM,Critical,12.96985082,77.55457455,In Progress,11:30:18,2022-10-16
COMP_01667,Large pothole near Whitefield causing traffic issues,roads,BBMP Roads,Medium,13.05515302,77.50150614,In Progress,03:29:30,2023-01-06
COMP_01668,Street lights not working at Whitefield,electricity,BESCOM,Critical,13.05141335,77.57288661,In Progress,22:33:04,2025-12-09
COMP_01669,Illegal garbage dumping near Indiranagar,garbage,BBMP Sanitation,High,12.9074863,77.60401728,Pending,10:38:09,2024-08-24
COMP_01670,Power outage in Koramangala for 7 days,electricity,BESCOM,Critical,12.95731019,77.55593578,In Progress,12:11:54,2023-11-28
COMP_01671,Garbage not collected at Whitefield for 5 days,garbage,BBMP Sanitation,Medium,12.95370491,77.61161489,Pending,10:53:28,2022-03-27
COMP_01672,Broken water pipe flooding street at Indiranagar,water,BWSSB,High,12.879199,77.51939845,In Progress,09:39:04,2020-12-13
COMP_01673,Overflowing dustbin at Whitefield,garbage,BBMP Sanitation,Medium,12.88668405,77.53929473,In Progress,15:16:40,2022-10-31
COMP_01674,Broken water pipe flooding street at BTM Layout,water,BWSSB,Critical,13.0134797,77.55011481,In Progress,08:04:43,2025-03-07
COMP_01675,Waste scattered on road at Malleshwaram,garbage,BBMP Sanitation,Medium,12.94240722,77.57337748,In Progress,22:52:08,2021-08-08
COMP_01676,Street lights not working at Whitefield,electricity,BESCOM,Critical,12.99089734,77.65196393,Pending,21:07:15,2025-02-18
COMP_01677,Multiple cracks on road at Indiranagar,roads,BBMP Roads,Medium,12.97690099,77.51446574,In Progress,14:57:00,2023-10-22
COMP_01678,Electric pole damaged near BTM Layout,electricity,BESCOM,Critical,13.04191713,77.65550495,Pending,07:31:48,2024-02-03
COMP_01679,Large pothole near MG Road causing traffic issues,roads,BBMP Roads,Medium,12.9239921,77.6888137,Pending,06:08:36,2022-01-04
COMP_01680,Waste scattered on road at Malleshwaram,garbage,BBMP Sanitation,Medium,12.9849193,77.59324302,In Progress,21:19:36,2024-02-12
COMP_01681,Transformer issue reported at Indiranagar,electricity,BESCOM,Critical,13.01050456,77.52796123,In Progress,02:19:02,2026-10-21
COMP_01682,Water leakage reported at BTM Layout,water,BWSSB,High,12.95959076,77.64381824,In Progress,16:17:39,2024-06-09
COMP_01683,Broken water pipe flooding street at Whitefield,water,BWSSB,High,13.05423869,77.65267201,In Progress,00:24:15,2023-02-20
COMP_01684,Road surface damaged at MG Road,roads,BBMP Roads,High,13.03518906,77.56319475,Pending,22:09:33,2024-04-17
COMP_01685,Garbage not collected at Koramangala for 10 days,garbage,BBMP Sanitation,Medium,13.00146733,77.51248096,In Progress,07:59:50,2020-12-21
COMP_01686,Electric pole damaged near Whitefield,electricity,BESCOM,High,12.88652476,77.58326138,In Progress,18:04:02,2025-11-17
COMP_01687,Broken water pipe flooding street at Yelahanka,water,BWSSB,High,13.05028268,77.53172659,In Progress,12:08:40,2024-11-17
COMP_01688,Overflowing dustbin at Yelahanka,garbage,BBMP Sanitation,High,12.92119603,77.55394781,In Progress,13:23:28,2025-10-02
COMP_01689,No water supply in BTM Layout since 7 days,water,BWSSB,High,12.99102647,77.69071209,In Progress,21:39:15,2024-01-27
COMP_01690,Transformer issue reported at Yelahanka,electricity,BESCOM,High,12.9345201,77.51896584,Pending,16:35:35,2021-01-13
COMP_01691,Water contamination issue at Whitefield,water,BWSSB,Critical,13.0460949,77.60395006,Pending,21:41:38,2024-04-14
COMP_01692,Electric pole damaged near Indiranagar,electricity,BESCOM,Critical,13.05185152,77.64419849,In Progress,23:22:27,2023-10-29
COMP_01693,Overflowing dustbin at Jayanagar,garbage,BBMP Sanitation,High,12.89565566,77.59551234,In Progress,18:47:16,2020-10-29
COMP_01694,Power outage in Yelahanka for 4 days,electricity,BESCOM,Critical,12.97712903,77.66234834,In Progress,17:49:23,2025-03-17
COMP_01695,Road surface damaged at Malleshwaram,roads,BBMP Roads,High,12.88865059,77.61056565,In Progress,13:45:57,2026-04-04
COMP_01696,Transformer issue reported at Yelahanka,electricity,BESCOM,High,12.88655179,77.61603301,Pending,19:07:50,2022-11-13
COMP_01697,Transformer issue reported at Indiranagar,electricity,BESCOM,High,12.88376502,77.59478524,In Progress,10:33:44,2024-08-17
COMP_01698,Water leakage reported at Indiranagar,water,BWSSB,Critical,13.0268174,77.54590827,Pending,02:47:48,2026-03-12
COMP_01699,Large pothole near Whitefield causing traffic issues,roads,BBMP Roads,Medium,12.88595589,77.59361709,In Progress,18:30:04,2021-05-06
COMP_01700,Water leakage reported at Malleshwaram,water,BWSSB,Critical,12.89833002,77.52270854,Pending,12:25:25,2023-03-27
COMP_01701,Water leakage reported at BTM Layout,water,BWSSB,Critical,12.99471063,77.5744808,In Progress,17:19:05,2024-04-13
COMP_01702,Water contamination issue at MG Road,water,BWSSB,Critical,12.89832361,77.55247819,In Progress,20:18:00,2022-07-08
COMP_01703,Garbage not collected at MG Road for 8 days,garbage,BBMP Sanitation,High,12.97557015,77.62124009,In Progress,18:30:00,2025-09-28
COMP_01704,Large pothole near Whitefield causing traffic issues,roads,BBMP Roads,High,13.06584707,77.60715144,Pending,06:32:54,2025-08-27
COMP_01705,Water leakage reported at Jayanagar,water,BWSSB,Critical,13.03927306,77.68198051,In Progress,15:55:16,2022-10-19
COMP_01706,Waste scattered on road at MG Road,garbage,BBMP Sanitation,Medium,13.06926583,77.60167596,In Progress,10:03:02,2021-01-27
COMP_01707,Pothole near bus stop at Yelahanka,roads,BBMP Roads,High,13.00940153,77.64096039,In Progress,19:46:24,2022-10-12
COMP_01708,Transformer issue reported at BTM Layout,electricity,BESCOM,High,13.06284877,77.65595403,In Progress,20:27:58,2023-08-05
COMP_01709,Road surface damaged at Malleshwaram,roads,BBMP Roads,Medium,12.91026948,77.60035656,In Progress,23:17:18,2022-11-24
COMP_01710,Street lights not working at Indiranagar,electricity,BESCOM,High,13.02031423,77.66093615,Pending,12:47:46,2021-05-28
COMP_01711,Waste scattered on road at Whitefield,garbage,BBMP Sanitation,Medium,12.9440137,77.6302549,Pending,22:54:59,2022-01-22
COMP_01712,No water supply in Yelahanka since 4 days,water,BWSSB,Critical,12.94916797,77.49845848,Pending,09:05:39,2026-03-01
COMP_01713,Illegal garbage dumping near BTM Layout,garbage,BBMP Sanitation,High,12.88247148,77.49851226,In Progress,01:34:10,2022-04-28
COMP_01714,Power outage in MG Road for 3 days,electricity,BESCOM,High,12.89212062,77.62065475,In Progress,07:45:55,2020-01-02
COMP_01715,Illegal garbage dumping near Koramangala,garbage,BBMP Sanitation,Medium,12.93505484,77.6177013,Pending,18:45:50,2024-05-23
COMP_01716,Garbage not collected at Jayanagar for 4 days,garbage,BBMP Sanitation,Medium,12.99668272,77.64343691,In Progress,18:43:22,2024-08-12
COMP_01717,Power outage in Koramangala for 5 days,electricity,BESCOM,Critical,12.91109072,77.66102937,In Progress,18:35:38,2022-02-07
COMP_01718,No water supply in Malleshwaram since 6 days,water,BWSSB,High,12.90988218,77.65766108,In Progress,07:17:53,2021-02-08
COMP_01719,Overflowing dustbin at BTM Layout,garbage,BBMP Sanitation,Medium,12.91948313,77.62086991,In Progress,10:35:10,2023-10-18
COMP_01720,Power outage in Indiranagar for 2 days,electricity,BESCOM,High,12.90971808,77.62887268,In Progress,06:31:52,2023-12-23
COMP_01721,Garbage not collected at Koramangala for 9 days,garbage,BBMP Sanitation,Medium,13.01605573,77.62823251,In Progress,08:39:50,2021-10-24
COMP_01722,Pothole near bus stop at MG Road,roads,BBMP Roads,Medium,12.90249804,77.56329295,Pending,14:55:22,2025-10-17
COMP_01723,Multiple cracks on road at Jayanagar,roads,BBMP Roads,Medium,12.88351367,77.51613193,In Progress,08:30:02,2023-04-12
COMP_01724,Street lights not working at Whitefield,electricity,BESCOM,High,12.93624614,77.49964584,In Progress,08:29:26,2020-08-26
COMP_01725,Water contamination issue at Whitefield,water,BWSSB,Critical,12.96436822,77.61967719,Pending,03:03:15,2023-02-11
COMP_01726,Large pothole near Koramangala causing traffic issues,roads,BBMP Roads,Medium,13.03900643,77.59369543,In Progress,07:47:27,2026-06-13
COMP_01727,Transformer issue reported at Malleshwaram,electricity,BESCOM,Critical,12.87408984,77.51351786,In Progress,21:10:53,2022-02-07
COMP_01728,Power outage in Jayanagar for 8 days,electricity,BESCOM,High,12.93866626,77.63635353,Pending,07:23:28,2025-10-18
COMP_01729,Multiple cracks on road at Whitefield,roads,BBMP Roads,Medium,12.90450835,77.52967054,In Progress,13:48:07,2026-06-18
COMP_01730,Water contamination issue at Yelahanka,water,BWSSB,High,12.94318287,77.56449216,In Progress,12:20:58,2023-08-25
COMP_01731,Garbage not collected at Malleshwaram for 6 days,garbage,BBMP Sanitation,Medium,12.92730687,77.51957985,Pending,17:04:26,2021-05-10
COMP_01732,No water supply in Whitefield since 7 days,water,BWSSB,Critical,13.06677432,77.60110364,In Progress,03:22:47,2024-01-06
COMP_01733,Overflowing dustbin at BTM Layout,garbage,BBMP Sanitation,Medium,12.96555914,77.5931866,Pending,19:21:05,2020-03-17
COMP_01734,Garbage not collected at Yelahanka for 1 days,garbage,BBMP Sanitation,High,13.02320407,77.49703457,In Progress,18:58:25,2020-06-18
COMP_01735,Street lights not working at Malleshwaram,electricity,BESCOM,Critical,12.89222683,77.58101142,Pending,00:44:31,2024-06-25
COMP_01736,Transformer issue reported at Whitefield,electricity,BESCOM,Critical,13.03501156,77.51575696,In Progress,22:17:39,2024-08-12
COMP_01737,No water supply in Jayanagar since 1 days,water,BWSSB,High,12.90062465,77.57774646,Pending,11:26:32,2023-03-18
COMP_01738,No water supply in Whitefield since 8 days,water,BWSSB,High,13.05319615,77.63718014,Pending,05:04:50,2023-11-27
COMP_01739,Street lights not working at Jayanagar,electricity,BESCOM,High,13.0191579,77.58462489,In Progress,01:44:15,2025-04-14
COMP_01740,Multiple cracks on road at BTM Layout,roads,BBMP Roads,Medium,12.92360923,77.66322587,Pending,07:12:03,2022-02-02
COMP_01741,Water leakage reported at Jayanagar,water,BWSSB,Critical,13.0551767,77.67488237,Pending,00:31:16,2024-06-28
COMP_01742,Illegal garbage dumping near Koramangala,garbage,BBMP Sanitation,High,12.88152669,77.64480968,In Progress,20:27:54,2023-05-22
COMP_01743,Power outage in BTM Layout for 3 days,electricity,BESCOM,Critical,12.95516556,77.52697684,In Progress,16:22:59,2024-09-01
COMP_01744,Water contamination issue at Indiranagar,water,BWSSB,Critical,12.88687391,77.68384717,In Progress,03:48:20,2021-10-06
COMP_01745,Broken water pipe flooding street at Yelahanka,water,BWSSB,Critical,12.92673163,77.55461726,In Progress,14:12:57,2023-04-29
COMP_01746,Overflowing dustbin at Jayanagar,garbage,BBMP Sanitation,Medium,12.8981094,77.67865237,In Progress,02:34:50,2021-03-05
COMP_01747,Overflowing dustbin at Koramangala,garbage,BBMP Sanitation,High,13.02758537,77.54529147,In Progress,20:37:39,2021-06-07
COMP_01748,Power outage in Indiranagar for 1 days,electricity,BESCOM,Critical,13.05041446,77.5565436,In Progress,13:42:12,2025-12-16
COMP_01749,Street lights not working at Jayanagar,electricity,BESCOM,High,12.94762354,77.58570006,In Progress,12:35:35,2022-03-27
COMP_01750,Transformer issue reported at Koramangala,electricity,BESCOM,Critical,13.01181721,77.5022055,Pending,05:31:56,2023-12-29
COMP_01751,Garbage not collected at Whitefield for 4 days,garbage,BBMP Sanitation,High,12.89408525,77.66247001,Pending,10:39:53,2024-03-07
COMP_01752,Street lights not working at Indiranagar,electricity,BESCOM,High,12.87763243,77.5411275,In Progress,13:35:41,2023-11-28
COMP_01753,Waste scattered on road at Malleshwaram,garbage,BBMP Sanitation,High,12.97810581,77.64231056,In Progress,18:41:50,2021-02-13
COMP_01754,Broken water pipe flooding street at Yelahanka,water,BWSSB,Critical,12.99578299,77.62692594,Pending,19:09:41,2026-10-25
COMP_01755,Power outage in BTM Layout for 2 days,electricity,BESCOM,High,12.97078608,77.58412967,In Progress,17:30:18,2020-01-26
COMP_01756,Illegal garbage dumping near Malleshwaram,garbage,BBMP Sanitation,High,13.00700765,77.69292238,In Progress,09:57:22,2023-08-14
COMP_01757,Waste scattered on road at Koramangala,garbage,BBMP Sanitation,Medium,12.87971824,77.63922718,Pending,12:22:37,2025-03-25
COMP_01758,Large pothole near Indiranagar causing traffic issues,roads,BBMP Roads,High,12.88796257,77.55131843,In Progress,19:44:17,2024-03-11
COMP_01759,Electric pole damaged near Whitefield,electricity,BESCOM,High,12.95500312,77.60720799,In Progress,08:34:37,2022-10-02
COMP_01760,Waste scattered on road at Whitefield,garbage,BBMP Sanitation,High,12.89865999,77.63163195,In Progress,12:16:12,2024-11-15
COMP_01761,Large pothole near MG Road causing traffic issues,roads,BBMP Roads,High,13.04987103,77.51423603,In Progress,18:26:58,2025-04-18
COMP_01762,Street lights not working at Whitefield,electricity,BESCOM,Critical,12.88514035,77.56819751,In Progress,20:32:16,2026-04-19
COMP_01763,Pothole near bus stop at Koramangala,roads,BBMP Roads,Medium,12.93964638,77.50467411,Pending,01:09:53,2024-12-10
COMP_01764,Large pothole near Yelahanka causing traffic issues,roads,BBMP Roads,Medium,12.90950311,77.69165917,Pending,09:56:16,2024-08-12
COMP_01765,Illegal garbage dumping near Koramangala,garbage,BBMP Sanitation,Medium,12.89983753,77.533758,Pending,14:28:53,2024-06-03
COMP_01766,Multiple cracks on road at Yelahanka,roads,BBMP Roads,Medium,12.97635158,77.56978601,Pending,17:03:36,2025-02-03
COMP_01767,Garbage not collected at Yelahanka for 9 days,garbage,BBMP Sanitation,Medium,13.06796144,77.54750916,In Progress,18:18:00,2020-05-18
COMP_01768,Pothole near bus stop at Indiranagar,roads,BBMP Roads,High,12.90949865,77.56660306,Pending,21:51:55,2025-04-26
COMP_01769,Illegal garbage dumping near Yelahanka,garbage,BBMP Sanitation,Medium,13.04124516,77.55358732,In Progress,05:32:26,2021-08-03
COMP_01770,No water supply in Jayanagar since 5 days,water,BWSSB,High,12.99366283,77.51280085,Pending,11:03:43,2022-08-23
COMP_01771,Multiple cracks on road at Indiranagar,roads,BBMP Roads,Medium,12.99334044,77.67246369,In Progress,08:12:33,2023-07-07
COMP_01772,Pothole near bus stop at Jayanagar,roads,BBMP Roads,High,13.01826799,77.63648592,In Progress,07:14:01,2024-01-04
COMP_01773,Waste scattered on road at MG Road,garbage,BBMP Sanitation,Medium,13.03902396,77.50510785,Pending,18:19:24,2022-11-11
COMP_01774,Overflowing dustbin at Koramangala,garbage,BBMP Sanitation,High,12.89527293,77.66910239,In Progress,22:37:43,2025-12-12
COMP_01775,Water contamination issue at Jayanagar,water,BWSSB,High,13.02431062,77.66592516,In Progress,00:12:53,2022-04-30
COMP_01776,Power outage in MG Road for 5 days,electricity,BESCOM,High,12.94480095,77.68174245,Pending,20:17:01,2026-11-23
COMP_01777,Waste scattered on road at Indiranagar,garbage,BBMP Sanitation,Medium,12.90704339,77.68235482,Pending,02:18:28,2022-03-25
COMP_01778,Multiple cracks on road at MG Road,roads,BBMP Roads,High,12.94025243,77.49766624,Pending,08:42:45,2026-06-12
COMP_01779,No water supply in Koramangala since 10 days,water,BWSSB,High,12.87919369,77.50237124,Pending,15:40:28,2021-10-21
COMP_01780,Broken water pipe flooding street at MG Road,water,BWSSB,High,13.04291438,77.63387906,Pending,21:46:42,2021-09-15
COMP_01781,Electric pole damaged near BTM Layout,electricity,BESCOM,High,13.05477418,77.55087682,Pending,09:13:31,2022-03-08
COMP_01782,Illegal garbage dumping near Jayanagar,garbage,BBMP Sanitation,High,12.90121774,77.69311027,Pending,17:58:58,2024-03-18
COMP_01783,Road surface damaged at Whitefield,roads,BBMP Roads,High,12.8830833,77.54905421,Pending,13:58:05,2021-01-21
COMP_01784,Overflowing dustbin at BTM Layout,garbage,BBMP Sanitation,High,12.8832847,77.51384358,Pending,19:11:23,2024-06-03
COMP_01785,Water contamination issue at Malleshwaram,water,BWSSB,High,13.0206938,77.50671595,Pending,00:27:00,2024-08-21
COMP_01786,Power outage in Koramangala for 8 days,electricity,BESCOM,High,12.90621412,77.52617388,Pending,00:45:30,2024-07-19
COMP_01787,Water leakage reported at Malleshwaram,water,BWSSB,High,12.89986575,77.66136062,In Progress,20:46:53,2023-05-13
COMP_01788,No water supply in Malleshwaram since 5 days,water,BWSSB,Critical,12.8976251,77.62134539,In Progress,21:24:50,2020-01-06
COMP_01789,Overflowing dustbin at MG Road,garbage,BBMP Sanitation,Medium,13.00354319,77.51263888,Pending,13:47:20,2023-01-26
COMP_01790,Water contamination issue at Indiranagar,water,BWSSB,Critical,12.89695148,77.60431857,Pending,12:39:02,2020-05-02
COMP_01791,Illegal garbage dumping near Koramangala,garbage,BBMP Sanitation,Medium,12.9627807,77.52587175,In Progress,18:14:10,2024-09-10
COMP_01792,Large pothole near Yelahanka causing traffic issues,roads,BBMP Roads,Medium,13.016691,77.52990727,Pending,06:10:19,2026-04-10
COMP_01793,Pothole near bus stop at BTM Layout,roads,BBMP Roads,High,12.89889815,77.54894585,In Progress,12:00:50,2024-09-03
COMP_01794,Electric pole damaged near Yelahanka,electricity,BESCOM,Critical,12.91804732,77.65741124,Pending,21:47:39,2022-02-23
COMP_01795,Multiple cracks on road at MG Road,roads,BBMP Roads,High,12.94984306,77.51515206,Pending,18:56:51,2026-10-29
COMP_01796,Illegal garbage dumping near Yelahanka,garbage,BBMP Sanitation,Medium,12.94258405,77.51933278,In Progress,00:37:34,2026-05-17
COMP_01797,Overflowing dustbin at Koramangala,garbage,BBMP Sanitation,High,13.01828815,77.65374733,In Progress,09:18:00,2024-07-30
COMP_01798,Water contamination issue at BTM Layout,water,BWSSB,Critical,13.06525094,77.55990513,In Progress,20:48:10,2025-11-25
COMP_01799,Power outage in MG Road for 8 days,electricity,BESCOM,High,12.93251798,77.51232545,Pending,07:22:27,2022-07-16
COMP_01800,Multiple cracks on road at Whitefield,roads,BBMP Roads,High,12.94569141,77.64990829,Pending,12:09:22,2025-10-17
COMP_01801,Illegal garbage dumping near BTM Layout,garbage,BBMP Sanitation,High,13.01711661,77.65879033,Pending,01:40:01,2024-05-26
COMP_01802,Illegal garbage dumping near Jayanagar,garbage,BBMP Sanitation,High,12.88020708,77.52078697,In Progress,07:40:56,2026-11-08
COMP_01803,Power outage in MG Road for 3 days,electricity,BESCOM,High,13.00531339,77.65268959,In Progress,09:58:38,2020-05-07
COMP_01804,No water supply in Yelahanka since 3 days,water,BWSSB,High,12.95991357,77.6154734,Pending,04:24:43,2022-10-11
COMP_01805,Road surface damaged at Yelahanka,roads,BBMP Roads,High,13.03649254,77.52739774,Pending,00:39:30,2023-02-18
COMP_01806,Road surface damaged at Whitefield,roads,BBMP Roads,Medium,13.02108036,77.66902858,Pending,22:00:50,2023-01-27
COMP_01807,Broken water pipe flooding street at Malleshwaram,water,BWSSB,High,12.9315539,77.56252737,In Progress,05:44:47,2024-11-07
COMP_01808,Water contamination issue at Indiranagar,water,BWSSB,High,12.98831111,77.56499476,In Progress,13:08:42,2024-03-04
COMP_01809,Water leakage reported at Jayanagar,water,BWSSB,High,12.88119149,77.58340039,Pending,02:40:13,2025-08-28
COMP_01810,Overflowing dustbin at Malleshwaram,garbage,BBMP Sanitation,Medium,12.9022915,77.49933671,In Progress,14:48:25,2020-06-09
COMP_01811,Water contamination issue at Jayanagar,water,BWSSB,High,13.02811838,77.49846165,Pending,10:33:34,2022-09-14
COMP_01812,Large pothole near Yelahanka causing traffic issues,roads,BBMP Roads,Medium,12.93661671,77.55998361,Pending,11:18:52,2021-01-10
COMP_01813,Waste scattered on road at Jayanagar,garbage,BBMP Sanitation,Medium,12.93378574,77.64338676,Pending,07:22:53,2024-01-20
COMP_01814,Broken water pipe flooding street at Malleshwaram,water,BWSSB,Critical,12.91895226,77.50313881,Pending,19:10:03,2024-05-19
COMP_01815,Waste scattered on road at Jayanagar,garbage,BBMP Sanitation,High,12.94910801,77.51131379,In Progress,08:51:22,2024-09-11
COMP_01816,Large pothole near MG Road causing traffic issues,roads,BBMP Roads,High,13.06513582,77.63731163,Pending,22:54:52,2026-07-20
COMP_01817,Pothole near bus stop at Malleshwaram,roads,BBMP Roads,High,12.94072374,77.59856918,In Progress,07:14:26,2024-05-23
COMP_01818,Multiple cracks on road at BTM Layout,roads,BBMP Roads,Medium,13.02186763,77.64001723,Pending,12:18:29,2025-01-30
COMP_01819,Water contamination issue at MG Road,water,BWSSB,High,13.00810399,77.55343361,Pending,07:34:29,2021-05-19
COMP_01820,Waste scattered on road at BTM Layout,garbage,BBMP Sanitation,Medium,12.93898925,77.52196296,Pending,22:57:32,2026-07-27
COMP_01821,No water supply in Indiranagar since 2 days,water,BWSSB,Critical,12.93923624,77.57949078,In Progress,23:20:28,2026-05-04
COMP_01822,Water contamination issue at MG Road,water,BWSSB,Critical,12.91697518,77.55535684,In Progress,06:22:04,2020-08-30
COMP_01823,Large pothole near Koramangala causing traffic issues,roads,BBMP Roads,High,12.94999551,77.69243836,In Progress,20:28:47,2021-05-19
COMP_01824,Electric pole damaged near Malleshwaram,electricity,BESCOM,Critical,12.91249907,77.67919871,In Progress,19:44:10,2026-06-13
COMP_01825,Multiple cracks on road at MG Road,roads,BBMP Roads,High,12.96096871,77.64238799,Pending,15:18:57,2022-06-29
COMP_01826,Electric pole damaged near Koramangala,electricity,BESCOM,High,12.95811473,77.60346203,Pending,02:19:29,2020-04-04
COMP_01827,Multiple cracks on road at Koramangala,roads,BBMP Roads,Medium,12.94527094,77.55248518,Pending,08:54:55,2022-10-30
COMP_01828,Road surface damaged at MG Road,roads,BBMP Roads,Medium,12.92924054,77.66820055,In Progress,01:28:07,2020-01-16
